equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;spg-seq;0.045666
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;zlk-n;0.053206
random;rn-100-100-1-2-2;pp;0.000058
random;rn-100-100-1-2-2;qpt;0.000106
random;rn-100-100-1-2-2;dp;0.000098
random;rn-100-100-1-2-2;rr;0.000090
random;rn-100-100-1-2-2;tspm;0.000145
random;rn-100-100-1-2-2;psi;0.000101
random;rn-100-100-1-2-2;spm;0.000278
random;rn-100-100-1-2-2;rrdp;0.000065
random;rn-100-100-1-2-2;zlk;0.000051
random;rn-100-100-1-2-2;ppp;0.000062
random;rn-100-100-1-2-2;psi-n;1200.000000
random;rn-100-100-1-2-2;pgsi;0.004000
random;rn-100-100-1-2-2;parsi-mc8;27.374723
random;rn-100-100-1-2-2;psi-8-n;1200.000000
random;rn-100-100-1-2-2;psi-1-n;1200.000000
random;rn-100-100-1-2-2;parsi-seq;1200.000000
random;rn-100-100-1-2-2;parsi-mc1;1200.000000
random;rn-100-100-1-2-2;spm-n;0.000357
random;rn-100-100-1-2-2;qpt-n;0.000140
random;rn-100-100-1-2-2;tspm-n;0.000744
random;rn-100-100-1-2-2;pgspm;0.008000
random;rn-100-100-1-2-2;pbespg;0.420000
random;rn-100-100-1-2-2;pbeszlk;0.000363
random;rn-100-100-1-2-2;zlk-8-n;0.065302
random;rn-100-100-1-2-2;zlk-1-n;0.000114
random;rn-100-100-1-2-2;spg-mc;0.001230
random;rn-100-100-1-2-2;pgzlk;0.012000
random;rn-100-100-1-2-2;spg-seq;0.000215
random;rn-100-100-1-2-2;zlk-n;0.000062
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;pp;0.571077
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;qpt;1200.000000
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;dp;0.595576
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;rr;1.198338
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;tspm;6.915471
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;psi;0.365538
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;spm;7.178199
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;rrdp;1.084345
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;zlk;0.589256
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;ppp;0.540528
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;psi-n;1.796378
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;pgsi;1200.000000
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;parsi-mc8;4.260328
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;psi-8-n;1.118299
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;psi-1-n;2.078337
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;parsi-seq;2.712116
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;parsi-mc1;4.748288
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;spm-n;8.647213
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;qpt-n;1200.000000
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;tspm-n;11.596742
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;pgspm;143.828000
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;pbespg;2.960000
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;pbeszlk;0.307127
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;zlk-8-n;0.724912
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;zlk-1-n;0.547267
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;spg-mc;3.447794
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;pgzlk;1200.000000
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;spg-seq;0.353717
modelchecking;Lift_(Incorrect)nlifts=4_nodeadlock;zlk-n;0.638320
random;st-1000-1-4-1-4-14;pp;0.000365
random;st-1000-1-4-1-4-14;qpt;0.000366
random;st-1000-1-4-1-4-14;dp;0.000372
random;st-1000-1-4-1-4-14;rr;0.000383
random;st-1000-1-4-1-4-14;tspm;0.000382
random;st-1000-1-4-1-4-14;psi;0.000355
random;st-1000-1-4-1-4-14;spm;0.000370
random;st-1000-1-4-1-4-14;rrdp;0.000375
random;st-1000-1-4-1-4-14;zlk;0.000377
random;st-1000-1-4-1-4-14;ppp;0.000378
random;st-1000-1-4-1-4-14;psi-n;0.000158
random;st-1000-1-4-1-4-14;pgsi;0.124000
random;st-1000-1-4-1-4-14;parsi-mc8;0.002700
random;st-1000-1-4-1-4-14;psi-8-n;0.050509
random;st-1000-1-4-1-4-14;psi-1-n;0.000247
random;st-1000-1-4-1-4-14;parsi-seq;0.000133
random;st-1000-1-4-1-4-14;parsi-mc1;0.001212
random;st-1000-1-4-1-4-14;spm-n;0.001561
random;st-1000-1-4-1-4-14;qpt-n;0.004565
random;st-1000-1-4-1-4-14;tspm-n;0.001570
random;st-1000-1-4-1-4-14;pgspm;2.660000
random;st-1000-1-4-1-4-14;pbespg;0.000000
random;st-1000-1-4-1-4-14;pbeszlk;0.000047
random;st-1000-1-4-1-4-14;zlk-8-n;0.070344
random;st-1000-1-4-1-4-14;zlk-1-n;0.000222
random;st-1000-1-4-1-4-14;spg-mc;0.000702
random;st-1000-1-4-1-4-14;pgzlk;0.008000
random;st-1000-1-4-1-4-14;spg-seq;0.000109
random;st-1000-1-4-1-4-14;zlk-n;0.000148
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;pp;0.002493
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;qpt;2.984677
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;dp;0.002625
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;rr;0.002510
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;tspm;0.015780
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;psi;0.001177
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;spm;0.017544
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;rrdp;0.002651
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;zlk;0.001278
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;ppp;0.002675
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;psi-n;0.017142
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;pgsi;2.476000
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;parsi-mc8;0.071985
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;psi-8-n;0.056306
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;psi-1-n;0.021856
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;parsi-seq;0.026101
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;parsi-mc1;0.113575
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;spm-n;0.018765
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;qpt-n;3.426879
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;tspm-n;0.020803
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;pgspm;119.696000
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;pbespg;0.010000
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;pbeszlk;0.001219
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;zlk-8-n;0.037318
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;zlk-1-n;0.001545
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;spg-mc;0.005589
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;pgzlk;0.056000
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;spg-seq;0.000808
modelchecking;Lift_(Correct)nlifts=3_liveness_1_1;zlk-n;0.001332
random;st-2000-1-4-1-4-0;pp;0.000967
random;st-2000-1-4-1-4-0;qpt;0.000765
random;st-2000-1-4-1-4-0;dp;0.000776
random;st-2000-1-4-1-4-0;rr;0.000927
random;st-2000-1-4-1-4-0;tspm;0.000773
random;st-2000-1-4-1-4-0;psi;0.000831
random;st-2000-1-4-1-4-0;spm;0.000747
random;st-2000-1-4-1-4-0;rrdp;0.000760
random;st-2000-1-4-1-4-0;zlk;0.000759
random;st-2000-1-4-1-4-0;ppp;0.000741
random;st-2000-1-4-1-4-0;psi-n;0.000268
random;st-2000-1-4-1-4-0;pgsi;0.624000
random;st-2000-1-4-1-4-0;parsi-mc8;0.002823
random;st-2000-1-4-1-4-0;psi-8-n;0.074456
random;st-2000-1-4-1-4-0;psi-1-n;0.000432
random;st-2000-1-4-1-4-0;parsi-seq;0.000270
random;st-2000-1-4-1-4-0;parsi-mc1;0.002329
random;st-2000-1-4-1-4-0;spm-n;0.003624
